chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
17,Breast cancer,George Crile Jr.,organisation,published_by,Cancer and Common Sense,publication,George Crile Jr. published
17,Breast cancer,Rachel Carson,organisation,treated_with,Halsted radical mastectomy,treatment,undergone a Halsted radical mastectomy
17,Breast cancer,Jerome Urban,organisation,promoted,Super radical mastectomies,treatment,Jerome Urban promoted
17,Breast cancer,Hormone replacement therapy,treatment,increases_risk_of,Breast cancer,disease,HRT significantly increased the incidence
17,Breast cancer,High-dose bone marrow transplants,treatment,proves_ineffective_for,Breast cancer,disease,proved completely ineffective
18,Breast cancer,breast cancer,disease,treated_by,surgery,treatment,surgery advanced
18,Breast cancer,American Society for the Control of Cancer,organisation,developed,Women's Field Army,organisation,run by the American Society
18,Breast cancer,Women's Field Army,organisation,part_of,American Cancer Society,organisation,later the American Cancer Society
18,Breast cancer,Reach to Recovery,organisation,provides,post-mastectomy support,treatment,"providing post-mastectomy, in-hospital visits"
18,Breast cancer,breast cancer movement,movement,inspired_by,AIDS awareness campaigns,campaign,partly inspired by the AIDS awareness campaigns
18,Breast cancer,breast cancer movement,movement,part_of,feminist movements,movement,developed out of the larger feminist movements
18,Breast cancer,breast cancer movement,movement,part_of,women's health movement,movement,women's health movement of the 20th century
19,Breast cancer,pink ribbon,other,symbolizes,breast cancer awareness,disease,pink ribbon is the most prominent symbol
19,Breast cancer,corporations,organisation,donated_to,breast cancer initiatives,disease,corporations donated to breast cancer initiatives
19,Breast cancer,avon,organisation,established,breast cancer foundations,disease,avon established their own breast cancer foundations
19,Breast cancer,pink ribbon,other,criticized_by,opponents of pink ribbon practice,other,wearing or displaying a pink ribbon has been criticized
19,Breast cancer,breast cancer action,organisation,launched,think before you pink campaign,other,breast cancer action launched the think before you pink campaign
19,Breast cancer,think before you pink campaign,other,targets,businesses,organisation,to target businesses that have co-opted the pink campaign
19,Breast cancer,businesses,organisation,promote,products that cause breast cancer,chemical,to promote products that cause breast cancer
20,Breast cancer,Samantha King,organisation,claimed,breast cancer culture,other,Samantha King claimed that breast cancer has been transformed
20,Breast cancer,Gayle Sulik,organisation,argued,breast cancer culture,other,Gayle Sulik argued that the primary purposes or goals of breast cancer culture
20,Breast cancer,Barbara Ehrenreich,organisation,published,opinion piece,other,Barbara Ehrenreich published an opinion piece
20,Breast cancer,breast cancer culture,other,views,breast cancer therapy,other,"breast cancer culture, breast cancer therapy is viewed as a rite of passage"
20,Breast cancer,breast cancer culture,other,treats,adult women,other,treating adult women like little girls
20,Breast cancer,breast cancer culture,other,shuns,women who reject the model,other,Women who reject the model are shunned
21,Breast cancer,breast cancer,disease,affects,women,other,breast cancer affecting women
21,Breast cancer,breast cancer,disease,has_higher_incidence_in,black women,other,breast cancer incidence among Black women
21,Breast cancer,breast cancer,disease,has_higher_incidence_in,white women,other,white women aged 60–84 have higher incidence rates
21,Breast cancer,black women,other,are_more_likely_to_die_of,breast cancer,disease,black women are more likely to die of breast cancer
21,Breast cancer,breast cancer treatment,other,has_improved,breast cancer,disease,breast cancer treatment has improved greatly
21,Breast cancer,black women,other,are_less_likely_to_obtain,breast cancer treatment,other,black women are less likely to obtain treatment
21,Breast cancer,socioeconomic status,other,contributes_to,breast cancer disparities,other,socioeconomic status contribute to these disparities
21,Breast cancer,hispanic women,other,have_lower_incidence_of,breast cancer,disease,incidence of breast cancer is lower in Hispanic women
21,Breast cancer,black women,other,are_diagnosed_at_younger_age_than,white women,other,black women are usually diagnosed at a younger age
21,Breast cancer,breast cancer,disease,has_increased_incidence_in,black women,other,incidence of breast cancer in Black women has increased
21,Breast cancer,breast cancer,disease,has_increased_incidence_in,asian/pacific islander women,other,incidence of breast cancer in Asian/Pacific Islander women has increased
21,Breast cancer,breast cancer,disease,has_stable_incidence_in,non-hispanic white women,other,incidence rates were stable for non-Hispanic White women
21,Breast cancer,breast cancer,disease,has_stable_incidence_in,hispanic women,other,incidence rates were stable for Hispanic women
21,Breast cancer,breast cancer,disease,has_stable_incidence_in,native american women,other,incidence rates were stable for Native American women
21,Breast cancer,breast cancer,disease,has_five_year_survival_rate,black women,other,five-year survival rate is 81% in Black women
21,Breast cancer,breast cancer,disease,has_five_year_survival_rate,white women,other,five-year survival rate is 92% in White women
21,Breast cancer,breast cancer,disease,has_highest_survival_rate_in,chinese women,other,Chinese women have the highest survival rates
21,Breast cancer,breast cancer,disease,has_highest_survival_rate_in,japanese women,other,Japanese women have the highest survival rates
22,Breast cancer,Low-income women,other,receive,late-stage diagnoses,disease,receive late-stage diagnoses
22,Breast cancer,Equitable health care,other,affect,disparities,other,can positively affect these disparities
22,Breast cancer,Informational materials,other,are_ineffective_in,reducing disparities,other,are ineffective in reducing these disparities
22,Breast cancer,Patient navigators,other,offer,personalized assistance,other,offer women personalized assistance
22,Breast cancer,Legislation,other,increases,screening rates,other,has also increased screening rates
22,Breast cancer,Mobile screening vehicles,other,are_effective_in,increasing screening rates,other,innovative solutions proven effective
22,Breast cancer,Diverse patient representation,other,facilitates,investigation of disease risks,other,facilitates the investigation of the disease's unique risks
22,Breast cancer,Black patients,other,are_underrepresented_in,clinical trials,other,less than 3% of patients in clinical trials identify as Black
22,Breast cancer,Monetary compensation,other,increases,diversity of participants,other,can increase the diversity of participants in research
23,Breast cancer,BRCA2 gene,gene,increases_risk_of,breast cancer,disease,disease-associated variations in the BRCA2 gene
23,Breast cancer,gynecomastia,disease,increases_risk_of,breast cancer,disease,men with gynecomastia are at increased risk
23,Breast cancer,Klinefelter syndrome,disease,increases_risk_of,breast cancer,disease,men with Klinefelter syndrome are at increased risk
23,Breast cancer,estrogens,chemical,increases_risk_of,breast cancer,disease,high exposure to estrogens
23,Breast cancer,surgery,treatment,treats,breast cancer,disease,treatment typically involves surgery
23,Breast cancer,radiation,treatment,treats,breast cancer,disease,followed by radiation if needed
23,Breast cancer,tamoxifen,drug,treats,breast cancer,disease,"treated with endocrine therapy, typically tamoxifen"
23,Breast cancer,chemotherapy,treatment,treats,breast cancer,disease,chemotherapy is avoided during the first trimester
23,Breast cancer,anti-HER2 treatments,treatment,treats,breast cancer,disease,anti-HER2 treatments and endocrine therapies are delayed
23,Breast cancer,endocrine therapy,treatment,treats,breast cancer,disease,treated with endocrine therapy
23,Breast cancer,American Society of Clinical Oncology,organisation,hosts,scientific meetings,other,reported annually at scientific meetings
23,Breast cancer,fenretinide,drug,reduces_risk_of,breast cancer,disease,fenretinide is also being studied as a way to reduce the risk
23,Breast cancer,ribociclib,drug,treats,breast cancer,disease,combinations of ribociclib plus endocrine therapy
23,Breast cancer,antibiotics,drug,prevents,surgical site infection,disease,giving people antibiotics before breast cancer surgery helped to prevent
24,Breast cancer,cryoablation,other,studied_as_substitute_for,lumpectomy,other,cryoablation is being studied to see if it could be a substitute for a lumpectomy
24,Breast cancer,cryoablation,other,used_in,breast cancer,disease,cryoablation looks promising for early breast cancer
24,Breast cancer,breast cancer cell lines,other,derived_from,breast cancers,disease,cell lines derived from breast cancers
24,Breast cancer,BT-20,other,established_in,1958,other,"the first breast cancer cell line described, BT-20, was established in 1958"
24,Breast cancer,breast cancer cell lines,other,obtained_from,metastatic tumors,disease,most of the available breast cancer cell lines issued from metastatic tumors
24,Breast cancer,MCF-7,other,used_in,breast cancer studies,other,"MCF-7, account for more than two-thirds of all abstracts reporting studies"
25,Breast cancer,Breast cancer,disease,studied_in,Mouse models,other,Mouse models of breast cancer metastasis
25,Breast cancer,Amin MB,organisation,edited,AJCC Cancer Staging Manual,other,"Amin MB, Edge SB, Greene FL, et al., eds."
25,Breast cancer,Britt KL,organisation,authored,Key steps for effective breast cancer prevention,other,"Britt KL, Cuzick J, Phillips KA"
25,Breast cancer,Harbeck N,organisation,authored,Breast cancer,disease,"Harbeck N, Penault-Llorca F, Cortes J, Gnant M, Houssami N, Poortmans P, et al."
25,Breast cancer,Hayes DF,organisation,authored,Breast Cancer,disease,"Hayes DF, Lippman ME"
25,Breast cancer,Loibl S,organisation,authored,Breast cancer,disease,"Loibl S, Poortmans P, Morrow M, Denkert C, Curigliano G"
25,Breast cancer,Menes TS,organisation,authored,Contribution of clinical breast exam to cancer detection in women participating in a modern screening program,other,"Menes TS, Coster D, Coster D, Shenhar-Tsarfaty S"
25,Breast cancer,Metaxa L,organisation,authored,Breast microcalcifications,other,"Metaxa L, Healy NA, O'Keeffe SA"
25,Breast cancer,Nielsen S,organisation,authored,"Breast Cancer Screening Modalities, Recommendations, and Novel Imaging Techniques",other,"Nielsen S, Narayan AK"
25,Breast cancer,Rahman WT,organisation,authored,Breast cancer screening in average and high-risk women,other,"Rahman WT, Helvie MA"
25,Breast cancer,Clinical breast exam,other,contributes_to,Cancer detection,other,Contribution of clinical breast exam to cancer detection
25,Breast cancer,Breast cancer,disease,has_symptom,Breast microcalcifications,other,Breast microcalcifications
25,Breast cancer,Breast cancer,disease,studied_in,Breast cancer screening,other,Breast cancer screening
26,Chronic myeloid leukemia,Chronic myelogenous leukemia,disease,is_type_of,myeloproliferative neoplasm,disease,a type of myeloproliferative neoplasm
